fold,model,store_nbr,item_nbr,family,wmape,bias,sigma_error
3,lightgbm_recursive,6,100040,PRODUCE,1.387651665088279,0.1503857575390839,2.814510603414277
3,lightgbm_recursive,6,100041,CLEANING,1.2022679130802576,-0.2984311800504827,1.173021482022045
3,lightgbm_recursive,6,100042,CLEANING,0.8472054977644934,-0.6448450903174916,2.442914787457705
3,lightgbm_recursive,6,100043,CLEANING,1.7282076838442348,0.10636901940633645,1.0385888738472147
3,lightgbm_recursive,6,100044,CLEANING,1.1844620220289601,2.0160948184873604,6.350009105724859
3,lightgbm_recursive,6,100045,CLEANING,0.792197529847059,2.722385512629315,6.7098821071226045
3,lightgbm_recursive,6,100046,CLEANING,1.0437945604536536,-0.44704365004277924,2.2027503060976295
3,lightgbm_recursive,6,100047,DAIRY,0.8329699870511561,0.7734029789476043,3.016225896431087
3,lightgbm_recursive,6,100048,DAIRY,2.3284590547065527,0.6557012838905633,1.2243174070611071
3,lightgbm_recursive,6,100049,DAIRY,2.5236940857762558,0.7497589423969142,1.2718028199720126
3,lightgbm_recursive,6,100050,DAIRY,0.7150595366162453,-2.793574555710347,7.370186279278938
3,lightgbm_recursive,6,100051,DAIRY,2.683309028418541,1.4372542078648587,2.0607708644599545
3,lightgbm_recursive,6,100052,DAIRY,0.4584208377227223,-3.472869910098427,8.925791246100518
3,lightgbm_recursive,6,100053,BREAD/BAKERY,1.1756980785151885,0.09169301443905817,1.8228176185832616
3,lightgbm_recursive,6,100054,BREAD/BAKERY,0.9197508629313557,1.791584982482655,3.292299060209303
3,lightgbm_recursive,6,100055,BREAD/BAKERY,2.6041587831868975,1.3598356059423267,1.2909930881449296
3,lightgbm_recursive,6,100056,BREAD/BAKERY,0.8471517146679024,-0.09313103692354788,5.600375813719688
3,lightgbm_recursive,6,100057,BREAD/BAKERY,1.2964792828165417,0.13609571928607198,1.759474934412089
3,lightgbm_recursive,6,100058,DELI,1.3172073167750413,0.27556553512284554,1.4099470988083205
3,lightgbm_recursive,6,100059,DELI,1.2422621648466234,0.054513764992156856,1.6091130614353777
3,lightgbm_recursive,6,100060,EGGS,1.0988220145087042,-0.34767626807574387,1.4704919144567146
4,seasonal_naive,1,100001,GROCERY I,1.565217391304348,0.5333333333333333,6.8333914050958695
4,seasonal_naive,1,100002,GROCERY I,0.9499263622974963,3.8,51.0184840453508
4,seasonal_naive,1,100003,GROCERY I,1.0733333333333333,1.6666666666666667,14.435406207687832
4,seasonal_naive,1,100004,GROCERY I,0.6991869918699187,8.933333333333334,13.269011518069712
4,seasonal_naive,1,100005,GROCERY I,1.4634146341463414,3.2,9.298233319138795
4,seasonal_naive,1,100006,GROCERY I,1.8020833333333333,4.733333333333333,12.674308471790296
4,seasonal_naive,1,100007,GROCERY I,1.15625,-2.2666666666666666,6.808258290662962
4,seasonal_naive,1,100008,GROCERY I,1.3529411764705883,-0.3333333333333333,2.5260547066428276
4,seasonal_naive,1,100009,GROCERY I,1.3673469387755102,-1.0,5.631543812693436
4,seasonal_naive,1,100010,GROCERY I,1.6538461538461537,-0.2,3.9496835316262997
4,seasonal_naive,1,100011,GROCERY I,1.4,0.2,1.0141851056742197
4,seasonal_naive,1,100012,GROCERY I,2.116279069767442,2.6,7.835815209663893
4,seasonal_naive,1,100013,GROCERY I,0.727710843373494,-7.6,25.89208373229161
4,seasonal_naive,1,100014,GROCERY I,2.9705882352941178,5.8,8.152125051613403
4,seasonal_naive,1,100015,GROCERY I,0.5717391304347826,-5.4,23.50926868887491
4,seasonal_naive,1,100016,GROCERY I,0.7346938775510204,2.1333333333333333,11.885565475258915
4,seasonal_naive,1,100017,GROCERY I,1.0446428571428572,9.866666666666667,18.082614644485247
4,seasonal_naive,1,100018,GROCERY I,0.9047619047619048,-3.2666666666666666,4.495500395898526
4,seasonal_naive,1,100019,GROCERY I,1.139344262295082,1.5333333333333334,12.799925595021842
4,seasonal_naive,1,100020,BEVERAGES,0.9828326180257511,-8.866666666666667,16.212282234099405
4,seasonal_naive,1,100021,BEVERAGES,1.2388059701492538,-3.4,7.433514838697968
4,seasonal_naive,1,100022,BEVERAGES,1.5420560747663552,8.066666666666666,15.854096661506166
4,seasonal_naive,1,100023,BEVERAGES,1.0704845814977975,-7.133333333333334,20.84934622704602
4,seasonal_naive,1,100024,BEVERAGES,2.0,2.4,6.566146945834042
4,seasonal_naive,1,100025,BEVERAGES,1.4137931034482758,1.4,4.08481508586549
4,seasonal_naive,1,100026,BEVERAGES,1.105263157894737,-1.1333333333333333,2.1668498091095505
4,seasonal_naive,1,100027,BEVERAGES,2.0,5.066666666666666,9.44507934373893
4,seasonal_naive,1,100028,BEVERAGES,3.4390243902439024,5.666666666666667,13.525989093311473
4,seasonal_naive,1,100029,BEVERAGES,1.32,-2.2666666666666666,6.284523696767966
4,seasonal_naive,1,100030,BEVERAGES,0.8645833333333334,-2.2,8.50378067181214
4,seasonal_naive,1,100031,BEVERAGES,1.1647058823529413,-1.0666666666666667,17.64518010541068
4,seasonal_naive,1,100032,BEVERAGES,0.9428571428571428,2.8,11.428035701729321
4,seasonal_naive,1,100033,PRODUCE,1.1721207198770094,12.814466666666668,19.244247878509665
4,seasonal_naive,1,100034,PRODUCE,1.244131455399061,7.133333333333334,20.187926613507912
4,seasonal_naive,1,100035,PRODUCE,1.0,-1.4266,2.4920334152769987
4,seasonal_naive,1,100036,PRODUCE,0.6062110604137076,-3.9113999999999995,11.920234847878268
4,seasonal_naive,1,100037,PRODUCE,1.1222954545454547,-1.0422,4.171713474615163
4,seasonal_naive,1,100038,PRODUCE,0.5611340511706017,-4.466466666666666,10.820052045469406
4,seasonal_naive,1,100039,PRODUCE,1.2683123155352831,3.7458,6.157583619291859
4,seasonal_naive,1,100040,PRODUCE,2.764705882352941,1.8,5.017113569716015
4,seasonal_naive,1,100041,CLEANING,1.5454545454545454,-0.06666666666666667,2.016597794967223
4,seasonal_naive,1,100042,CLEANING,1.0,-0.2,3.8766701469910263
4,seasonal_naive,1,100043,CLEANING,1.7692307692307692,0.2,2.336052836975837
4,seasonal_naive,1,100044,CLEANING,0.5287356321839081,-1.7333333333333334,8.267549876014112
4,seasonal_naive,1,100045,CLEANING,1.654054054054054,1.8666666666666667,23.427293809531122
4,seasonal_naive,1,100046,CLEANING,2.739130434782609,1.8,7.232861516321582
4,seasonal_naive,1,100047,DAIRY,1.1593242318360288,0.8318666666666668,5.955477201302855
4,seasonal_naive,1,100048,DAIRY,1.2424242424242424,-1.6666666666666667,3.7922226175361042
4,seasonal_naive,1,100049,DAIRY,1.0,-0.8666666666666667,1.3557637102737474
4,seasonal_naive,1,100050,DAIRY,0.7069650030024078,-4.145,9.163741297713974
4,seasonal_naive,1,100051,DAIRY,0.8895853658536585,1.6315333333333333,3.157109072432895
4,seasonal_naive,1,100052,DAIRY,0.4968817579351239,-4.447733333333333,13.24481588863392
4,seasonal_naive,1,100053,BREAD/BAKERY,0.9737910478441854,-0.8125333333333333,3.16878489254763
4,seasonal_naive,1,100054,BREAD/BAKERY,1.1219610680216026,2.2415999999999996,10.941184911020509
4,seasonal_naive,1,100055,BREAD/BAKERY,1.482850586119209,-0.7117333333333333,4.480378196196431
4,seasonal_naive,1,100056,BREAD/BAKERY,1.0512820512820513,0.0,7.819389819088006
4,seasonal_naive,1,100057,BREAD/BAKERY,1.625,0.6,3.6213651727333045
4,seasonal_naive,1,100058,DELI,3.125,1.7333333333333334,4.267261863247182
4,seasonal_naive,1,100059,DELI,1.470852236694473,0.7435333333333335,3.2234332377288717
4,seasonal_naive,1,100060,EGGS,2.117530915514912,0.2918,2.8140580814393803
4,seasonal_naive,2,100001,GROCERY I,1.5625,0.13333333333333333,5.097151398668906
4,seasonal_naive,2,100002,GROCERY I,1.1021671826625388,44.4,48.023506149146826
4,seasonal_naive,2,100003,GROCERY I,1.1420765027322404,-7.666666666666667,15.13589237855628
4,seasonal_naive,2,100004,GROCERY I,1.8080808080808082,19.333333333333332,20.38089675114793
4,seasonal_naive,2,100005,GROCERY I,1.131578947368421,-0.9333333333333333,7.950441736754242
4,seasonal_naive,2,100006,GROCERY I,0.9150943396226415,-5.266666666666667,7.176018261908069
4,seasonal_naive,2,100007,GROCERY I,1.1355932203389831,-1.2666666666666666,6.766162308203401
4,seasonal_naive,2,100008,GROCERY I,3.0,0.13333333333333333,0.9154754164341268
4,seasonal_naive,2,100009,GROCERY I,0.7058823529411765,-0.8,2.6240644591385873
4,seasonal_naive,2,100010,GROCERY I,1.054054054054054,-1.1333333333333333,3.5429339469401553
4,seasonal_naive,2,100011,GROCERY I,1.6,-0.13333333333333333,3.8334368516043273
4,seasonal_naive,2,100012,GROCERY I,3.1666666666666665,0.9333333333333333,5.257194616722424
4,seasonal_naive,2,100013,GROCERY I,0.9222797927461139,0.0,30.456057337932442
4,seasonal_naive,2,100014,GROCERY I,0.6481481481481481,-4.666666666666667,5.354126134736337
4,seasonal_naive,2,100015,GROCERY I,0.6367816091954023,-5.8,24.666924065581078
4,seasonal_naive,2,100016,GROCERY I,1.206896551724138,-3.8,17.813317650406553
4,seasonal_naive,2,100017,GROCERY I,1.0251256281407035,8.533333333333333,16.238695701787076
4,seasonal_naive,2,100018,GROCERY I,1.6511627906976745,-0.4666666666666667,6.7174258108154445
4,seasonal_naive,2,100019,GROCERY I,1.2513089005235603,-0.2,20.56765838467207
4,seasonal_naive,2,100020,BEVERAGES,0.8700564971751412,-4.666666666666667,12.338480264525904
4,seasonal_naive,2,100021,BEVERAGES,1.1951219512195121,-1.6,8.364892621631707
4,seasonal_naive,2,100022,BEVERAGES,1.0588235294117647,2.8,15.630556154989678
4,seasonal_naive,2,100023,BEVERAGES,1.2179487179487178,0.4,16.039237602116344
4,seasonal_naive,2,100024,BEVERAGES,1.0972222222222223,-2.6,7.5099933422074345
4,seasonal_naive,2,100025,BEVERAGES,1.4285714285714286,-1.0666666666666667,4.250490167812022
4,seasonal_naive,2,100026,BEVERAGES,2.090909090909091,0.06666666666666667,2.8652266593628872
4,seasonal_naive,2,100027,BEVERAGES,4.0212765957446805,9.8,15.147842845010732
4,seasonal_naive,2,100028,BEVERAGES,1.0,-4.2,12.462515224234862
4,seasonal_naive,2,100029,BEVERAGES,1.5555555555555556,-0.5333333333333333,3.3352375513311676
4,seasonal_naive,2,100030,BEVERAGES,1.6082474226804124,2.933333333333333,12.71931414742762
4,seasonal_naive,2,100031,BEVERAGES,0.8807947019867549,-5.0,11.904380946285519
4,seasonal_naive,2,100032,BEVERAGES,2.288659793814433,13.2,13.56571308219997
4,seasonal_naive,2,100033,PRODUCE,1.4209454545454547,9.897066666666667,16.515760955033514
4,seasonal_naive,2,100034,PRODUCE,1.0213903743315509,-3.8,15.05323885414697
4,seasonal_naive,2,100035,PRODUCE,1.7393241737838843,0.17573333333333332,1.8270358299194693
4,seasonal_naive,2,100036,PRODUCE,0.922739416316622,3.805266666666667,19.41089794223362
4,seasonal_naive,2,100037,PRODUCE,1.434782608695652,-0.8666666666666667,3.5227154028566945
4,seasonal_naive,2,100038,PRODUCE,1.8620603257203432,8.481733333333333,17.16100209972211
4,seasonal_naive,2,100039,PRODUCE,0.8610001042499218,-1.0369333333333335,5.39869332691673
4,seasonal_naive,2,100040,PRODUCE,2.5652173913043477,0.8666666666666667,5.553205852306867
4,seasonal_naive,2,100041,CLEANING,1.2857142857142858,-0.3333333333333333,0.8997354108424372
4,seasonal_naive,2,100042,CLEANING,1.2,-1.0666666666666667,6.463818715043947
4,seasonal_naive,2,100043,CLEANING,2.25,1.0,2.3603873774083293
4,seasonal_naive,2,100044,CLEANING,0.9515151515151515,-6.6,12.30447073221762
4,seasonal_naive,2,100045,CLEANING,0.6784313725490196,-10.866666666666667,9.046441026066287
4,seasonal_naive,2,100046,CLEANING,2.0,1.3333333333333333,3.677473252630061
4,seasonal_naive,2,100047,DAIRY,0.8951589317324713,-0.7578666666666666,5.618889924260162
4,seasonal_naive,2,100048,DAIRY,2.263157894736842,1.4,4.102264183176338
4,seasonal_naive,2,100049,DAIRY,1.4357028884040508,1.5940666666666665,3.293837893197944
4,seasonal_naive,2,100050,DAIRY,1.108837614279495,-1.8837333333333333,10.235021951729316
4,seasonal_naive,2,100051,DAIRY,1.0444036588614902,-1.9041333333333332,6.829172318252113
4,seasonal_naive,2,100052,DAIRY,1.17626872166618,3.897266666666667,18.123154820231917
4,seasonal_naive,2,100053,BREAD/BAKERY,2.2398808300801316,1.2446666666666666,3.3346714909239488
4,seasonal_naive,2,100054,BREAD/BAKERY,1.0798920569541597,1.2169333333333334,10.1372179155164
4,seasonal_naive,2,100055,BREAD/BAKERY,0.9862452516324453,0.7615333333333333,3.723898051133798
4,seasonal_naive,2,100056,BREAD/BAKERY,1.2870550879609635,1.3558,8.905799885467896
4,seasonal_naive,2,100057,BREAD/BAKERY,1.3685447090800202,0.06913333333333332,3.037444011633716
4,seasonal_naive,2,100058,DELI,1.0,-2.503533333333333,2.0923435550551805
4,seasonal_naive,2,100059,DELI,2.1666666666666665,1.8666666666666667,3.833436851604327
4,seasonal_naive,2,100060,EGGS,1.7272727272727273,-0.4,3.1350552512789034
4,seasonal_naive,3,100001,GROCERY I,1.7741935483870968,0.06666666666666667,5.105552532945545
4,seasonal_naive,3,100002,GROCERY I,1.0949640287769784,-24.866666666666667,57.69236971913638
4,seasonal_naive,3,100003,GROCERY I,1.3053435114503817,-1.6666666666666667,15.832456116050558
4,seasonal_naive,3,100004,GROCERY I,1.141263940520446,1.1333333333333333,25.561876374975363
4,seasonal_naive,3,100005,GROCERY I,1.558139534883721,0.6,6.310988149931152
4,seasonal_naive,3,100006,GROCERY I,3.5,5.133333333333334,11.331792612359433
4,seasonal_naive,3,100007,GROCERY I,1.4912280701754386,-1.1333333333333333,8.296872617926303
4,seasonal_naive,3,100008,GROCERY I,1.9090909090909092,0.06666666666666667,2.051712409068047
4,seasonal_naive,3,100009,GROCERY I,1.434782608695652,0.2,3.4267852490135913
4,seasonal_naive,3,100010,GROCERY I,2.6,0.2,1.740279123753264
4,seasonal_naive,3,100011,GROCERY I,0.8333333333333334,-0.4,1.2421180068162376
4,seasonal_naive,3,100012,GROCERY I,5.0588235294117645,5.733333333333333,4.495500395898526
4,seasonal_naive,3,100013,GROCERY I,0.8907103825136612,-2.0,28.85926441989024
4,seasonal_naive,3,100014,GROCERY I,1.055944055944056,3.933333333333333,13.333452380420923
4,seasonal_naive,3,100015,GROCERY I,0.7291666666666666,-1.4,21.29319140006965
4,seasonal_naive,3,100016,GROCERY I,0.9659090909090909,-6.4,11.063453348751464
4,seasonal_naive,3,100017,GROCERY I,0.8187702265372169,1.8,22.53315018240586
4,seasonal_naive,3,100018,GROCERY I,1.7118644067796611,6.066666666666666,5.351457300408482
4,seasonal_naive,3,100019,GROCERY I,1.2758620689655173,-0.3333333333333333,18.08577446766486
4,seasonal_naive,3,100020,BEVERAGES,3.982142857142857,13.4,14.519937032527775
4,seasonal_naive,3,100021,BEVERAGES,0.8769230769230769,-1.8,5.0737419271044075
4,seasonal_naive,3,100022,BEVERAGES,1.2289156626506024,2.0,20.057061456896278
4,seasonal_naive,3,100023,BEVERAGES,1.4461538461538461,9.466666666666667,13.922575021816018
4,seasonal_naive,3,100024,BEVERAGES,1.3333333333333333,0.8,6.315513778443863
4,seasonal_naive,3,100025,BEVERAGES,1.2,-0.9333333333333333,3.8631346758570975
4,seasonal_naive,3,100026,BEVERAGES,1.3870967741935485,0.2,3.9315573068623655
4,seasonal_naive,3,100027,BEVERAGES,2.244186046511628,8.2,17.275912214906132
4,seasonal_naive,3,100028,BEVERAGES,1.3936170212765957,1.5333333333333334,10.72957639069733
4,seasonal_naive,3,100029,BEVERAGES,0.9069767441860465,0.2,4.411025148096852
4,seasonal_naive,3,100030,BEVERAGES,1.0615384615384615,-3.3333333333333335,11.745313148332016
4,seasonal_naive,3,100031,BEVERAGES,1.294478527607362,-3.933333333333333,16.926170213466428
4,seasonal_naive,3,100032,BEVERAGES,1.6603773584905661,3.6,15.527855154987945
4,seasonal_naive,3,100033,PRODUCE,0.4875729212951682,-3.7184,12.82806730683042
4,seasonal_naive,3,100034,PRODUCE,0.7947108610615722,-5.3988,12.592238381524664
4,seasonal_naive,3,100035,PRODUCE,1.6666666666666667,1.5333333333333334,3.3565855667130946
4,seasonal_naive,3,100036,PRODUCE,0.9049979100734459,-9.752,21.402485866966817
4,seasonal_naive,3,100037,PRODUCE,1.238343233786313,0.6186666666666666,3.1693052340641894
4,seasonal_naive,3,100038,PRODUCE,1.3663366336633664,6.8,9.072722067510153
4,seasonal_naive,3,100039,PRODUCE,0.9860397587670315,0.8912,6.560693900582686
4,seasonal_naive,3,100040,PRODUCE,1.1632345663073183,-1.3924666666666667,5.04875497901168
4,seasonal_naive,3,100041,CLEANING,1.4,0.4,1.4540583599999397
4,seasonal_naive,3,100042,CLEANING,1.5238095238095237,0.8,6.061588664934065
4,seasonal_naive,3,100043,CLEANING,1.5,-0.26666666666666666,2.9390636669006063
4,seasonal_naive,3,100044,CLEANING,1.0175438596491229,-0.4,10.715809415465145
4,seasonal_naive,3,100045,CLEANING,0.9196428571428571,-2.0,18.2443729093971
4,seasonal_naive,3,100046,CLEANING,1.7727272727272727,0.6,3.3123146848433005
4,seasonal_naive,3,100047,DAIRY,1.4637231318382866,1.7825333333333333,5.675128052257835
4,seasonal_naive,3,100048,DAIRY,1.4,-0.06666666666666667,2.0862360730226466
4,seasonal_naive,3,100049,DAIRY,4.29129560471129,2.783466666666667,3.7112470346745914
4,seasonal_naive,3,100050,DAIRY,1.0685579196217494,-1.1370666666666664,10.411508470826659
4,seasonal_naive,3,100051,DAIRY,0.890624715168529,-2.5904666666666665,3.764120782688391
4,seasonal_naive,3,100052,DAIRY,0.8767486288284956,-4.923933333333334,18.70892898540567
4,seasonal_naive,3,100053,BREAD/BAKERY,0.9879403665368911,-1.5157333333333334,2.7174163008970402
4,seasonal_naive,3,100054,BREAD/BAKERY,0.8721835872623444,-6.447666666666667,7.204763411072135
4,seasonal_naive,3,100055,BREAD/BAKERY,0.979348794246693,1.8733333333333333,4.7214461111986
4,seasonal_naive,3,100056,BREAD/BAKERY,0.6876877488467765,0.16366666666666654,6.227733647238968
4,seasonal_naive,3,100057,BREAD/BAKERY,2.5,0.8,3.0047581314594076
4,seasonal_naive,3,100058,DELI,1.4523724970634033,0.7968666666666668,4.191943478126765
4,seasonal_naive,3,100059,DELI,1.2605750021714583,-0.8684,2.7516345479940254
4,seasonal_naive,3,100060,EGGS,1.563578724903135,-0.41300000000000003,2.252609439231374
4,seasonal_naive,4,100001,GROCERY I,2.1363636363636362,2.933333333333333,8.721620644505622
4,seasonal_naive,4,100002,GROCERY I,0.6830796777081468,-3.533333333333333,64.97567310338613
4,seasonal_naive,4,100003,GROCERY I,2.204081632653061,6.8,19.1430703612859
4,seasonal_naive,4,100004,GROCERY I,0.8233082706766918,-14.266666666666667,39.139798281593244
4,seasonal_naive,4,100005,GROCERY I,1.654320987654321,1.6,11.089248332120107
4,seasonal_naive,4,100006,GROCERY I,0.6835443037974683,-5.2,9.540889446407574
4,seasonal_naive,4,100007,GROCERY I,1.2820512820512822,-2.4,8.732533587518736
4,seasonal_naive,4,100008,GROCERY I,1.0,-1.2,1.9712215212183244
4,seasonal_naive,4,100009,GROCERY I,1.3428571428571427,-0.2,4.2961777031615975
4,seasonal_naive,4,100010,GROCERY I,1.2790697674418605,-0.7333333333333333,5.7004594635202945
4,seasonal_naive,4,100011,GROCERY I,1.2758620689655173,-0.6,3.5213633723318023
4,seasonal_naive,4,100012,GROCERY I,2.0,2.2666666666666666,9.082688924279973
4,seasonal_naive,4,100013,GROCERY I,0.5272020725388601,-24.2,23.028553704353335
4,seasonal_naive,4,100014,GROCERY I,1.528301886792453,-3.3333333333333335,15.40717210850039
4,seasonal_naive,4,100015,GROCERY I,1.0191387559808613,-8.866666666666667,53.945563390549644
4,seasonal_naive,4,100016,GROCERY I,0.9482758620689655,-0.8,22.46648297226019
4,seasonal_naive,4,100017,GROCERY I,0.8448753462603878,11.666666666666666,26.256065058971657
4,seasonal_naive,4,100018,GROCERY I,1.64,1.6,7.29774916375884
4,seasonal_naive,4,100019,GROCERY I,1.5598086124401913,12.266666666666667,22.35578118476186
4,seasonal_naive,4,100020,BEVERAGES,0.9358974358974359,-3.3333333333333335,25.789440437807833
4,seasonal_naive,4,100021,BEVERAGES,0.6875,-3.2,5.734606724590126
4,seasonal_naive,4,100022,BEVERAGES,1.431924882629108,-8.066666666666666,26.138276986242296
4,seasonal_naive,4,100023,BEVERAGES,1.4166666666666667,2.533333333333333,28.557877738942384
4,seasonal_naive,4,100024,BEVERAGES,1.7536231884057971,2.3333333333333335,10.854009572942331
4,seasonal_naive,4,100025,BEVERAGES,1.0333333333333334,-1.7333333333333334,6.134989424448524
4,seasonal_naive,4,100026,BEVERAGES,1.1428571428571428,-2.2666666666666666,4.366539438350085
4,seasonal_naive,4,100027,BEVERAGES,1.3766233766233766,-4.133333333333334,17.307581603227554
4,seasonal_naive,4,100028,BEVERAGES,1.9875,12.0,24.36038939402594
4,seasonal_naive,4,100029,BEVERAGES,1.5853658536585367,0.3333333333333333,6.6404245417923455
4,seasonal_naive,4,100030,BEVERAGES,0.9863945578231292,-4.866666666666666,11.350686994102833
4,seasonal_naive,4,100031,BEVERAGES,0.7189542483660131,-2.533333333333333,18.55442444988975
4,seasonal_naive,4,100032,BEVERAGES,0.8440366972477065,-4.4,20.721969018411354
4,seasonal_naive,4,100033,PRODUCE,0.6946148739715555,4.048933333333334,18.203056377851443
4,seasonal_naive,4,100034,PRODUCE,1.0497308873272397,10.5308,24.573709151390695
4,seasonal_naive,4,100035,PRODUCE,1.2431118314424638,0.2562666666666667,3.7475637699075657
4,seasonal_naive,4,100036,PRODUCE,0.8657941176470588,7.224666666666667,23.74537747997843
4,seasonal_naive,4,100037,PRODUCE,2.8157249877476715,3.7622666666666666,6.966330243870632
4,seasonal_naive,4,100038,PRODUCE,0.8306078580180698,4.195866666666667,16.046532544298724
4,seasonal_naive,4,100039,PRODUCE,1.2195932203389832,1.0624000000000002,13.199947385176523
4,seasonal_naive,4,100040,PRODUCE,1.2626666666666666,2.9173333333333336,6.750906253096337
4,seasonal_naive,4,100041,CLEANING,3.2222222222222223,1.1333333333333333,2.386469797679848
4,seasonal_naive,4,100042,CLEANING,1.631578947368421,-0.4666666666666667,3.8520248231411016
4,seasonal_naive,4,100043,CLEANING,1.7692307692307692,0.6,2.32379000772445
4,seasonal_naive,4,100044,CLEANING,0.9617486338797814,2.2666666666666666,16.245732040256282
4,seasonal_naive,4,100045,CLEANING,0.6452702702702703,-2.8666666666666667,17.594100742930312
4,seasonal_naive,4,100046,CLEANING,1.627906976744186,1.0666666666666667,5.945786823657651
4,seasonal_naive,4,100047,DAIRY,0.8244612011337502,-1.9662,7.116924869632952
4,seasonal_naive,4,100048,DAIRY,1.096548394882935,-1.8763333333333334,5.97160915937915
4,seasonal_naive,4,100049,DAIRY,1.9581728123280129,2.0928,6.916006188545525
4,seasonal_naive,4,100050,DAIRY,0.7435578057340475,-3.147,8.68058392538856
4,seasonal_naive,4,100051,DAIRY,0.5590001661642177,-1.475133333333333,2.586288926149553
4,seasonal_naive,4,100052,DAIRY,0.4059093461754456,-3.5355333333333334,17.47747936577104
4,seasonal_naive,4,100053,BREAD/BAKERY,1.0,-2.494133333333333,2.8429766560185943
4,seasonal_naive,4,100054,BREAD/BAKERY,0.5453369594056778,0.9048000000000002,8.380540838326434
4,seasonal_naive,4,100055,BREAD/BAKERY,1.5706341463414635,0.5597333333333334,6.616315801180622
4,seasonal_naive,4,100056,BREAD/BAKERY,1.2785040805007526,1.9546666666666668,7.969124899677922
4,seasonal_naive,4,100057,BREAD/BAKERY,0.8812139929916256,-2.1673999999999998,4.309232444083616
4,seasonal_naive,4,100058,DELI,1.0,-3.650333333333333,4.25486755991076
4,seasonal_naive,4,100059,DELI,1.2193643916751213,-0.8312666666666667,4.428357458579014
4,seasonal_naive,4,100060,EGGS,1.5618302663109824,0.6588666666666667,3.0575961348434366
4,seasonal_naive,5,100001,GROCERY I,1.7450980392156863,3.6666666666666665,8.068162002292597
4,seasonal_naive,5,100002,GROCERY I,0.8657314629258517,17.733333333333334,79.8466983543793
4,seasonal_naive,5,100003,GROCERY I,1.1412429378531073,0.6666666666666666,17.515979099368774
4,seasonal_naive,5,100004,GROCERY I,0.9169811320754717,9.666666666666666,17.92311622564824
4,seasonal_naive,5,100005,GROCERY I,1.2580645161290323,-6.133333333333334,12.771993169580444
4,seasonal_naive,5,100006,GROCERY I,1.5813953488372092,-1.3333333333333333,11.998015708957084
4,seasonal_naive,5,100007,GROCERY I,9.363636363636363,6.2,8.570714255949902
4,seasonal_naive,5,100008,GROCERY I,1.0,0.13333333333333333,1.9591057240729095
4,seasonal_naive,5,100009,GROCERY I,0.8275862068965517,-3.066666666666667,4.479583313955291
4,seasonal_naive,5,100010,GROCERY I,3.857142857142857,1.4,3.112188022230386
4,seasonal_naive,5,100011,GROCERY I,1.0714285714285714,-0.9333333333333333,3.0581662728473336
4,seasonal_naive,5,100012,GROCERY I,2.0,0.4,5.717142143214063
4,seasonal_naive,5,100013,GROCERY I,0.31859756097560976,2.7333333333333334,19.597618902985808
4,seasonal_naive,5,100014,GROCERY I,1.0192307692307692,2.7333333333333334,15.558491786373983
4,seasonal_naive,5,100015,GROCERY I,1.1849148418491484,8.6,36.20339368464943
4,seasonal_naive,5,100016,GROCERY I,1.2674418604651163,4.8,18.849782113178012
4,seasonal_naive,5,100017,GROCERY I,0.8628158844765343,6.466666666666667,21.21948789831335
4,seasonal_naive,5,100018,GROCERY I,2.8333333333333335,2.933333333333333,5.71297604039219
4,seasonal_naive,5,100019,GROCERY I,1.2916666666666667,2.1333333333333333,24.310099801953765
4,seasonal_naive,5,100020,BEVERAGES,1.0,-5.2,21.89650983278255
4,seasonal_naive,5,100021,BEVERAGES,1.123456790123457,-2.6,7.423899629863385
4,seasonal_naive,5,100022,BEVERAGES,1.175,-7.066666666666666,23.51736946740997
4,seasonal_naive,5,100023,BEVERAGES,0.8174273858921162,-0.4666666666666667,18.696319984220985
4,seasonal_naive,5,100024,BEVERAGES,1.5316455696202531,0.2,10.916566702559399
4,seasonal_naive,5,100025,BEVERAGES,0.8450704225352113,-2.4,5.552348280554042
4,seasonal_naive,5,100026,BEVERAGES,2.3157894736842106,3.3333333333333335,7.508725083591246
4,seasonal_naive,5,100027,BEVERAGES,0.9135135135135135,-7.8,11.28336322708286
4,seasonal_naive,5,100028,BEVERAGES,1.5144927536231885,5.0,17.55399832354034
4,seasonal_naive,5,100029,BEVERAGES,0.7021276595744681,-1.8,3.5896677124372234
4,seasonal_naive,5,100030,BEVERAGES,2.4607843137254903,6.6,22.484280222921463
4,seasonal_naive,5,100031,BEVERAGES,2.2814814814814817,10.266666666666667,20.320526802320096
4,seasonal_naive,5,100032,BEVERAGES,1.1521739130434783,-0.9333333333333333,18.11655386130386
4,seasonal_naive,5,100033,PRODUCE,0.7963311876674861,-6.683199999999999,23.837554567171047
4,seasonal_naive,5,100034,PRODUCE,0.7172667556621148,5.386866666666666,17.198387004378663
4,seasonal_naive,5,100035,PRODUCE,4.970004411116013,2.6931999999999996,6.5080747120129825
4,seasonal_naive,5,100036,PRODUCE,1.1683293002123563,11.639133333333335,28.990812322592987
4,seasonal_naive,5,100037,PRODUCE,1.4414523783246884,0.1796666666666667,6.542273650941967
4,seasonal_naive,5,100038,PRODUCE,1.0837142857142856,9.6564,15.38955560390599
4,seasonal_naive,5,100039,PRODUCE,3.363381818181818,10.865733333333333,10.203177673553235
4,seasonal_naive,5,100040,PRODUCE,1.1152361380528935,-2.5378,5.773115378322918
